model,train_trial_index,score,balanced_score,n_samples,scenario
ai21_j1-grande-v2-beta,0.8,0.9,0.9,10,boolq
ai21_j1-jumbo,0.8,0.8,0.8,10,boolq
ai21_j1-large,0.8,0.9,0.9,10,boolq
anthropic_stanford-online-all-v4-s3,0.8,0.9,0.9,10,boolq
cohere_command-medium-beta,0.8,0.8,0.8,10,boolq
cohere_command-xlarge-beta,0.8,0.9,0.9,10,boolq
cohere_large-20220720,0.8,0.8,0.8,10,boolq
cohere_medium-20220720,0.8,0.8,0.8,10,boolq
cohere_medium-20221108,0.8,0.8,0.8,10,boolq
cohere_small-20220720,0.8,0.7,0.7,10,boolq
cohere_xlarge-20220609,0.8,0.9,0.9,10,boolq
cohere_xlarge-20221108,0.8,0.7,0.7,10,boolq
microsoft_TNLGv2_530B,0.8,1.0,1.0,10,boolq
microsoft_TNLGv2_7B,0.8,0.7,0.7,10,boolq
openai_ada,0.8,0.4,0.4,10,boolq
openai_babbage,0.8,0.7,0.7,10,boolq
openai_curie,0.8,0.9,0.9,10,boolq
openai_davinci,0.8,0.9,0.9,10,boolq
openai_text-ada-001,0.8,0.6,0.6,10,boolq
openai_text-babbage-001,0.8,0.4,0.4,10,boolq
openai_text-curie-001,0.8,0.7,0.7,10,boolq
openai_text-davinci-002,0.8,1.0,1.0,10,boolq
openai_text-davinci-003,0.8,1.0,1.0,10,boolq
together_bloom,0.8,0.7,0.7,10,boolq
together_glm,0.8,0.8,0.8,10,boolq
together_gpt-j-6b,0.8,0.4,0.4,10,boolq
together_gpt-neox-20b,0.8,0.9,0.9,10,boolq
together_opt-175b,0.8,0.8,0.8,10,boolq
together_opt-66b,0.8,0.6,0.6,10,boolq
together_t0pp,0.8,0.0,0.0,10,boolq
together_t5-11b,0.8,0.7,0.7,10,boolq
together_ul2,0.8,0.8,0.8,10,boolq
together_yalm,0.8,0.6,0.6,10,boolq
AlephAlpha_luminous-base,1.2,0.8,0.8,10,boolq
AlephAlpha_luminous-extended,1.2,0.6,0.6,10,boolq
ai21_j1-grande,1.2,0.7,0.7,10,boolq
ai21_j1-grande-v2-beta,1.2,0.6,0.6,10,boolq
ai21_j1-jumbo,1.2,0.7,0.7,10,boolq
ai21_j1-large,1.2,0.5,0.5,10,boolq
anthropic_stanford-online-all-v4-s3,1.2,0.9,0.9,10,boolq
cohere_command-medium-beta,1.2,0.8,0.8,10,boolq
cohere_command-xlarge-beta,1.2,0.6,0.6,10,boolq
cohere_large-20220720,1.2,0.8,0.8,10,boolq
cohere_medium-20220720,1.2,0.4,0.4,10,boolq
cohere_medium-20221108,1.2,0.6,0.6,10,boolq
cohere_small-20220720,1.2,0.3,0.3,10,boolq
cohere_xlarge-20220609,1.2,0.5,0.5,10,boolq
cohere_xlarge-20221108,1.2,0.8,0.8,10,boolq
microsoft_TNLGv2_530B,1.2,0.8,0.8,10,boolq
microsoft_TNLGv2_7B,1.2,0.7,0.7,10,boolq
openai_ada,1.2,0.5,0.5,10,boolq
openai_babbage,1.2,0.4,0.4,10,boolq
openai_curie,1.2,0.8,0.8,10,boolq
openai_davinci,1.2,0.5,0.5,10,boolq
openai_text-ada-001,1.2,0.2,0.2,10,boolq
openai_text-babbage-001,1.2,0.3,0.3,10,boolq
openai_text-curie-001,1.2,0.5,0.5,10,boolq
openai_text-davinci-002,1.2,0.8,0.8,10,boolq
openai_text-davinci-003,1.2,1.0,1.0,10,boolq
together_bloom,1.2,0.6,0.6,10,boolq
together_glm,1.2,0.7,0.7,10,boolq
together_gpt-j-6b,1.2,0.8,0.8,10,boolq
together_gpt-neox-20b,1.2,0.4,0.4,10,boolq
together_opt-175b,1.2,0.6,0.6,10,boolq
together_opt-66b,1.2,0.7,0.7,10,boolq
together_t0pp,1.2,0.0,0.0,10,boolq
together_t5-11b,1.2,0.6,0.6,10,boolq
together_ul2,1.2,0.7,0.7,10,boolq
together_yalm,1.2,0.6,0.6,10,boolq
AlephAlpha_luminous-base,0.7,0.9,0.9,10,boolq
AlephAlpha_luminous-extended,0.7,0.7,0.7,10,boolq
ai21_j1-grande,0.7,0.6,0.6,10,boolq
ai21_j1-grande-v2-beta,0.7,0.7,0.7,10,boolq
ai21_j1-jumbo,0.7,0.6,0.6,10,boolq
ai21_j1-large,0.7,0.4,0.4,10,boolq
anthropic_stanford-online-all-v4-s3,0.7,0.7,0.7,10,boolq
cohere_command-medium-beta,0.7,0.8,0.8,10,boolq
cohere_command-xlarge-beta,0.7,0.6,0.6,10,boolq
cohere_large-20220720,0.7,0.9,0.9,10,boolq
cohere_medium-20220720,0.7,0.5,0.5,10,boolq
cohere_medium-20221108,0.7,0.5,0.5,10,boolq
cohere_small-20220720,0.7,0.6,0.6,10,boolq
cohere_xlarge-20220609,0.7,0.5,0.5,10,boolq
cohere_xlarge-20221108,0.7,0.7,0.7,10,boolq
microsoft_TNLGv2_530B,0.7,1.0,1.0,10,boolq
microsoft_TNLGv2_7B,0.7,0.9,0.9,10,boolq
openai_ada,0.7,0.5,0.5,10,boolq
openai_babbage,0.7,0.7,0.7,10,boolq
openai_curie,0.7,0.6,0.6,10,boolq
openai_davinci,0.7,0.8,0.8,10,boolq
openai_text-ada-001,0.7,0.6,0.6,10,boolq
openai_text-babbage-001,0.7,0.5,0.5,10,boolq
openai_text-curie-001,0.7,0.6,0.6,10,boolq
openai_text-davinci-002,0.7,0.7,0.7,10,boolq
openai_text-davinci-003,0.7,0.9,0.9,10,boolq
together_bloom,0.7,0.6,0.6,10,boolq
together_glm,0.7,0.9,0.9,10,boolq
together_gpt-j-6b,0.7,0.6,0.6,10,boolq
together_gpt-neox-20b,0.7,0.5,0.5,10,boolq
together_opt-175b,0.7,0.7,0.7,10,boolq
together_opt-66b,0.7,0.8,0.8,10,boolq
together_t0pp,0.7,0.0,0.0,10,boolq
together_t5-11b,0.7,0.7,0.7,10,boolq
together_ul2,0.7,0.8,0.8,10,boolq
together_yalm,0.7,0.4,0.4,10,boolq
AlephAlpha_luminous-base,1.5,0.9,0.9,10,boolq
AlephAlpha_luminous-extended,1.5,0.7,0.7,10,boolq
ai21_j1-grande,1.5,0.7,0.7,10,boolq
ai21_j1-grande-v2-beta,1.5,0.9,0.9,10,boolq
ai21_j1-jumbo,1.5,0.8,0.8,10,boolq
ai21_j1-large,1.5,0.8,0.8,10,boolq
anthropic_stanford-online-all-v4-s3,1.5,0.9,0.9,10,boolq
cohere_command-medium-beta,1.5,0.7,0.7,10,boolq
cohere_command-xlarge-beta,1.5,0.9,0.9,10,boolq
cohere_large-20220720,1.5,0.8,0.8,10,boolq
cohere_medium-20220720,1.5,0.6,0.6,10,boolq
cohere_medium-20221108,1.5,0.7,0.7,10,boolq
cohere_small-20220720,1.5,0.2,0.2,10,boolq
cohere_xlarge-20220609,1.5,0.7,0.7,10,boolq
cohere_xlarge-20221108,1.5,0.8,0.8,10,boolq
microsoft_TNLGv2_530B,1.5,0.9,0.9,10,boolq
microsoft_TNLGv2_7B,1.5,0.7,0.7,10,boolq
openai_ada,1.5,0.5,0.5,10,boolq
openai_babbage,1.5,0.4,0.4,10,boolq
openai_curie,1.5,0.7,0.7,10,boolq
openai_davinci,1.5,0.8,0.8,10,boolq
openai_text-ada-001,1.5,0.2,0.2,10,boolq
openai_text-babbage-001,1.5,0.3,0.3,10,boolq
openai_text-curie-001,1.5,0.7,0.7,10,boolq
openai_text-davinci-002,1.5,0.8,0.8,10,boolq
openai_text-davinci-003,1.5,0.8,0.8,10,boolq
together_bloom,1.5,0.8,0.8,10,boolq
together_glm,1.5,0.7,0.7,10,boolq
together_gpt-j-6b,1.5,0.8,0.8,10,boolq
together_gpt-neox-20b,1.5,0.7,0.7,10,boolq
together_opt-175b,1.5,0.8,0.8,10,boolq
together_opt-66b,1.5,0.6,0.6,10,boolq
together_t0pp,1.5,0.0,0.0,10,boolq
together_t5-11b,1.5,0.8,0.8,10,boolq
together_ul2,1.5,0.9,0.9,10,boolq
together_yalm,1.5,0.7,0.7,10,boolq
AlephAlpha_luminous-base,0.6,0.8,0.8,10,boolq
AlephAlpha_luminous-extended,0.6,0.7,0.7,10,boolq
ai21_j1-grande,0.6,0.7,0.7,10,boolq
ai21_j1-grande-v2-beta,0.6,0.8,0.8,10,boolq
ai21_j1-jumbo,0.6,0.6,0.6,10,boolq
ai21_j1-large,0.6,0.6,0.6,10,boolq
anthropic_stanford-online-all-v4-s3,0.6,0.8,0.8,10,boolq
cohere_command-medium-beta,0.6,0.7,0.7,10,boolq
cohere_command-xlarge-beta,0.6,0.7,0.7,10,boolq
cohere_large-20220720,0.6,0.6,0.6,10,boolq
cohere_medium-20220720,0.6,0.3,0.3,10,boolq
cohere_medium-20221108,0.6,0.7,0.7,10,boolq
cohere_small-20220720,0.6,0.5,0.5,10,boolq
cohere_xlarge-20220609,0.6,0.8,0.8,10,boolq
cohere_xlarge-20221108,0.6,0.8,0.8,10,boolq
microsoft_TNLGv2_530B,0.6,0.7,0.7,10,boolq
microsoft_TNLGv2_7B,0.6,0.7,0.7,10,boolq
openai_ada,0.6,0.4,0.4,10,boolq
openai_babbage,0.6,0.7,0.7,10,boolq
openai_curie,0.6,0.6,0.6,10,boolq
openai_davinci,0.6,0.8,0.8,10,boolq
openai_text-ada-001,0.6,0.3,0.3,10,boolq
openai_text-babbage-001,0.6,0.4,0.4,10,boolq
openai_text-curie-001,0.6,0.5,0.5,10,boolq
openai_text-davinci-002,0.6,1.0,1.0,10,boolq
openai_text-davinci-003,0.6,0.8,0.8,10,boolq
together_bloom,0.6,0.9,0.9,10,boolq
together_glm,0.6,0.7,0.7,10,boolq
together_gpt-j-6b,0.6,0.5,0.5,10,boolq
together_gpt-neox-20b,0.6,0.9,0.9,10,boolq
together_opt-175b,0.6,0.8,0.8,10,boolq
together_opt-66b,0.6,0.7,0.7,10,boolq
together_t0pp,0.6,0.0,0.0,10,boolq
together_t5-11b,0.6,0.7,0.7,10,boolq
together_ul2,0.6,0.9,0.9,10,boolq
together_yalm,0.6,0.6,0.6,10,boolq
AlephAlpha_luminous-base,1.3,0.7,0.7,10,boolq
AlephAlpha_luminous-extended,1.3,0.9,0.9,10,boolq
ai21_j1-grande,1.3,1.0,1.0,10,boolq
ai21_j1-grande-v2-beta,1.3,0.8,0.8,10,boolq
ai21_j1-jumbo,1.3,1.0,1.0,10,boolq
ai21_j1-large,1.3,0.8,0.8,10,boolq
anthropic_stanford-online-all-v4-s3,1.3,0.8,0.8,10,boolq
cohere_command-medium-beta,1.3,0.9,0.9,10,boolq
cohere_command-xlarge-beta,1.3,0.7,0.7,10,boolq
cohere_large-20220720,1.3,0.9,0.9,10,boolq
cohere_medium-20220720,1.3,0.8,0.8,10,boolq
cohere_medium-20221108,1.3,0.8,0.8,10,boolq
cohere_small-20220720,1.3,0.6,0.6,10,boolq
cohere_xlarge-20220609,1.3,0.8,0.8,10,boolq
cohere_xlarge-20221108,1.3,0.8,0.8,10,boolq
microsoft_TNLGv2_530B,1.3,0.9,0.9,10,boolq
microsoft_TNLGv2_7B,1.3,1.0,1.0,10,boolq
openai_ada,1.3,0.6,0.6,10,boolq
openai_babbage,1.3,0.7,0.7,10,boolq
openai_curie,1.3,0.8,0.8,10,boolq
openai_davinci,1.3,0.6,0.6,10,boolq
openai_text-ada-001,1.3,0.6,0.6,10,boolq
openai_text-babbage-001,1.3,0.4,0.4,10,boolq
openai_text-curie-001,1.3,0.8,0.8,10,boolq
openai_text-davinci-002,1.3,0.9,0.9,10,boolq
openai_text-davinci-003,1.3,0.8,0.8,10,boolq
together_bloom,1.3,0.9,0.9,10,boolq
together_glm,1.3,1.0,1.0,10,boolq
together_gpt-j-6b,1.3,0.5,0.5,10,boolq
together_gpt-neox-20b,1.3,0.9,0.9,10,boolq
together_opt-175b,1.3,0.9,0.9,10,boolq
together_opt-66b,1.3,0.9,0.9,10,boolq
together_t0pp,1.3,0.0,0.0,10,boolq
together_t5-11b,1.3,1.0,1.0,10,boolq
together_ul2,1.3,1.0,1.0,10,boolq
together_yalm,1.3,0.6,0.6,10,boolq
AlephAlpha_luminous-base,0.6,0.7,0.7,10,boolq
AlephAlpha_luminous-extended,0.6,0.8,0.8,10,boolq
ai21_j1-grande,0.6,0.7,0.7,10,boolq
ai21_j1-grande-v2-beta,0.6,0.8,0.8,10,boolq
ai21_j1-jumbo,0.6,0.8,0.8,10,boolq
ai21_j1-large,0.6,0.7,0.7,10,boolq
anthropic_stanford-online-all-v4-s3,0.6,0.9,0.9,10,boolq
cohere_command-medium-beta,0.6,0.9,0.9,10,boolq
cohere_command-xlarge-beta,0.6,1.0,1.0,10,boolq
cohere_large-20220720,0.6,0.4,0.4,10,boolq
cohere_medium-20220720,0.6,0.7,0.7,10,boolq
cohere_medium-20221108,0.6,0.7,0.7,10,boolq
cohere_small-20220720,0.6,0.2,0.2,10,boolq
cohere_xlarge-20220609,0.6,0.6,0.6,10,boolq
cohere_xlarge-20221108,0.6,0.8,0.8,10,boolq
microsoft_TNLGv2_530B,0.6,0.7,0.7,10,boolq
microsoft_TNLGv2_7B,0.6,0.7,0.7,10,boolq
openai_ada,0.6,0.5,0.5,10,boolq
openai_babbage,0.6,0.3,0.3,10,boolq
openai_curie,0.6,0.5,0.5,10,boolq
openai_davinci,0.6,0.6,0.6,10,boolq
openai_text-ada-001,0.6,0.2,0.2,10,boolq
openai_text-babbage-001,0.6,0.2,0.2,10,boolq
openai_text-curie-001,0.6,0.5,0.5,10,boolq
openai_text-davinci-002,0.6,0.9,0.9,10,boolq
openai_text-davinci-003,0.6,0.9,0.9,10,boolq
together_bloom,0.6,0.6,0.6,10,boolq
together_glm,0.6,0.8,0.8,10,boolq
together_gpt-j-6b,0.6,0.9,0.9,10,boolq
together_gpt-neox-20b,0.6,0.6,0.6,10,boolq
together_opt-175b,0.6,0.8,0.8,10,boolq
together_opt-66b,0.6,0.7,0.7,10,boolq
together_t0pp,0.6,0.0,0.0,10,boolq
together_t5-11b,0.6,0.8,0.8,10,boolq
together_ul2,0.6,0.7,0.7,10,boolq
together_yalm,0.6,0.6,0.6,10,boolq
